wdid,facility_name,place_county,facility_region,month,enforcement_count,total_assessment_sum,liability_sum,project_sum
6A189012N50,,,,1991-05-01,1,0.0,0.0,0.0
2 07-0321,,,,2001-09-01,1,0.0,0.0,0.0
I-11181,,,,2000-09-01,1,0.0,0.0,0.0
6A189101N09,,,,1991-05-01,1,0.0,0.0,0.0
2 07S0140,,,,2002-04-01,1,0.0,0.0,0.0
2 438196N01,,,,1988-02-01,1,0.0,0.0,0.0
8 302562N01,,,,1988-09-01,1,0.0,0.0,0.0
2 21-0351,,,,2000-07-01,1,0.0,0.0,0.0
2 43S0994,,,,2002-11-01,1,0.0,0.0,0.0
6A298603N01,,,,1999-08-01,1,0.0,0.0,0.0
5A292000N01,,,,2000-04-01,1,0.0,0.0,0.0
2 48-0147,,,,1999-04-01,1,0.0,0.0,0.0
2 28AGT403U,,,,2001-10-01,1,0.0,0.0,0.0
6A189105N49,,,,1991-07-01,1,0.0,0.0,0.0
2019483001,,,,2014-05-01,1,3000.0,3000.0,0.0
2 438464N01,,,,1999-07-01,2,0.0,0.0,0.0
900660152,,,,2001-04-01,1,0.0,0.0,0.0
2 071048N03,,,,1993-07-01,1,0.0,0.0,0.0
2 07-0415,,,,2000-11-01,1,0.0,0.0,0.0
2 21-0266,,,,2000-02-01,1,0.0,0.0,0.0
2 38AGT390U,,,,2001-10-01,1,0.0,0.0,0.0
6A189012N69,,,,1991-05-01,1,0.0,0.0,0.0
2 07-0144,,,,2001-10-01,1,0.0,0.0,0.0
6A189101N08,,,,1991-05-01,1,0.0,0.0,0.0
4SLIC958,,,,2001-01-01,1,0.0,0.0,0.0
4WIP1090582,,,,2004-06-01,1,0.0,0.0,0.0
6A189102N06,,,,1991-05-01,1,0.0,0.0,0.0
908050216,,,,2000-03-01,1,0.0,0.0,0.0
2 07-0612,,,,2001-04-01,1,0.0,0.0,0.0
I-02100,,,,2000-02-01,1,0.0,0.0,0.0
4B190107N02,,,,2005-03-01,1,0.0,0.0,0.0
4CUPA000022,,,,2000-09-01,1,0.0,0.0,0.0
4B192010N21,,,,1997-02-01,1,0.0,0.0,0.0
6A189011N96,,,,1991-05-01,1,0.0,0.0,0.0
4B191506N01,,,,2004-06-01,1,0.0,0.0,0.0
6A189102N46,,,,1991-05-01,1,0.0,0.0,0.0
6A189105N21,,,,1991-07-01,1,0.0,0.0,0.0
2 438301N01,,,,1989-05-01,1,0.0,0.0,0.0
2 438301N01,,,,1993-08-01,1,0.0,0.0,0.0
2 21-0137,,,,1999-11-01,1,0.0,0.0,0.0
8 303400N01,,,,2001-11-01,1,10000.0,10000.0,0.0
2 011538M10,,,,2013-05-01,1,0.0,0.0,0.0
2 417163N01,,,,1999-04-01,1,0.0,0.0,0.0
5B10CR00054,,,,2012-02-01,1,0.0,0.0,0.0
2 071196N01,,,,2001-09-01,3,0.0,0.0,0.0
6A189010N88,,,,1991-05-01,1,0.0,0.0,0.0
5D152018N11,,,,2015-03-01,1,0.0,0.0,0.0
2 28S0029,,,,2001-04-01,2,0.0,0.0,0.0
3 400001N05,,,,2001-02-01,1,3000.0,3000.0,0.0
2 019254N01,,,,1989-08-01,1,0.0,0.0,0.0
6A189012N86,,,,1991-05-01,1,0.0,0.0,0.0
2 28S0036,,,,1999-05-01,2,0.0,0.0,0.0
2 28S0036,,,,1998-08-01,1,0.0,0.0,0.0
6B149503N01,,,,1995-03-01,1,0.0,0.0,0.0
4B196100005,,,,2008-10-01,1,0.0,0.0,0.0
2 438312N01,,,,1993-12-01,1,0.0,0.0,0.0
2 438312N01,,,,1990-06-01,1,0.0,0.0,0.0
4A562442N01,,,,2003-06-01,1,0.0,0.0,0.0
2 417137N03,,,,1996-09-01,1,0.0,0.0,0.0
6A189103N35,,,,1991-05-01,1,0.0,0.0,0.0
2 417178001,,,,2001-08-01,2,0.0,0.0,0.0
6A098903N72,,,,2002-01-01,1,0.0,0.0,0.0
2 07-0734,,,,2002-08-01,1,0.0,0.0,0.0
3 420001N88,,,,2000-08-01,1,0.0,0.0,0.0
I-03065,,,,1999-09-01,1,0.0,0.0,0.0
4WIP1070030,,,,1992-09-01,2,0.0,0.0,0.0
4LAC000115,,,,2001-04-01,1,0.0,0.0,0.0
2 438117N02,,,,1995-06-01,1,0.0,0.0,0.0
6A189104N12,,,,1991-05-01,1,0.0,0.0,0.0
2 07S0095,,,,2001-12-01,1,0.0,0.0,0.0
6A189012N82,,,,1991-05-01,1,0.0,0.0,0.0
2 07-0299,,,,2001-12-01,1,0.0,0.0,0.0
6A189105N05,,,,1991-07-01,1,0.0,0.0,0.0
2 21S0020,,,,1999-11-01,1,0.0,0.0,0.0
2 438185N01,,,,1998-07-01,1,0.0,0.0,0.0
2 07-0295,,,,2000-09-01,1,0.0,0.0,0.0
2 21-0139,,,,2002-07-01,1,0.0,0.0,0.0
7A334033N01,,,,2000-02-01,1,0.0,0.0,0.0
908130334,,,,2000-07-01,1,0.0,0.0,0.0
6A180103002,,,,2001-03-01,1,0.0,0.0,0.0
2 438309N02,,,,1999-12-01,1,0.0,0.0,0.0
908050752,,,,2004-08-01,1,0.0,0.0,0.0
2 438267N01,,,,1988-01-01,1,0.0,0.0,0.0
6B140112N03,,,,2002-01-01,1,0.0,0.0,0.0
8 332282N01,,,,1989-06-01,1,0.0,0.0,0.0
2 283112N01,,,,1996-09-01,1,0.0,0.0,0.0
4WIP1150540,,,,2003-10-01,1,0.0,0.0,0.0
4LAC000171,,,,2001-05-01,1,0.0,0.0,0.0
900120343,,,,2000-08-01,1,0.0,0.0,0.0
6A189101N94,,,,1991-05-01,1,0.0,0.0,0.0
2 431538M06,,,,2012-08-01,1,0.0,0.0,0.0
4WIP1100209,,,,2000-11-01,1,0.0,0.0,0.0
4B191483N01,,,,2004-06-01,1,0.0,0.0,0.0
2 01AGT446U,,,,2002-06-01,1,0.0,0.0,0.0
I-02441,,,,2000-11-01,1,0.0,0.0,0.0
4WIP1070795,,,,1991-02-01,1,0.0,0.0,0.0
2 01AGT411U,,,,2001-11-01,1,0.0,0.0,0.0
4B192563N01,,,,1991-02-01,1,0.0,0.0,0.0
7A334030N01,,,,1998-11-01,1,0.0,0.0,0.0
2 07-0820,,,,2001-09-01,1,0.0,0.0,0.0
2 07-0025,,,,2002-01-01,1,0.0,0.0,0.0
2 07-0025,,,,2001-11-01,1,0.0,0.0,0.0
2 07-0025,,,,2000-08-01,1,0.0,0.0,0.0
6A189011N18,,,,1991-05-01,1,0.0,0.0,0.0
07-0769,,,,2001-03-01,1,0.0,0.0,0.0
4B191406N01,,,,2002-09-01,1,6984.0,6984.0,0.0
2 49-0010,,,,1999-08-01,1,0.0,0.0,0.0
2 49-0010,,,,1999-03-01,1,0.0,0.0,0.0
6A189104N86,,,,1991-05-01,1,0.0,0.0,0.0
6A189012N41,,,,1991-05-01,1,0.0,0.0,0.0
6A189012N51,,,,1991-05-01,1,0.0,0.0,0.0
6A189102N31,,,,1991-05-01,1,0.0,0.0,0.0
2 41AGT437U,,,,2002-04-01,1,0.0,0.0,0.0
2 49AGT224U,,,,2000-08-01,1,0.0,0.0,0.0
2 097005N01,,,,1997-02-01,1,0.0,0.0,0.0
3 400001N12,,,,2002-10-01,1,0.0,0.0,0.0
2 38S0044,,,,1998-04-01,1,0.0,0.0,0.0
I-21031,,,,2001-08-01,1,0.0,0.0,0.0
4B191343N01,,,,2000-05-01,2,0.0,0.0,0.0
I-14609,,,,2000-02-01,1,0.0,0.0,0.0
2 438457N01,,,,1994-09-01,1,72200.0,72200.0,0.0
2 07-0339,,,,1999-11-01,1,0.0,0.0,0.0
2 48S0040,,,,1998-11-01,1,0.0,0.0,0.0
4LAC000063,,,,2001-04-01,1,0.0,0.0,0.0
6A189102N84,,,,1991-05-01,1,0.0,0.0,0.0
2 43AGT156U,,,,2002-06-01,1,0.0,0.0,0.0
9 000517N03,,,,2003-11-01,1,0.0,0.0,0.0
I-21896,,,,2001-05-01,1,0.0,0.0,0.0
2 071126N02,,,,2003-02-01,1,0.0,0.0,0.0
9 000537N04,,,,2004-08-01,1,0.0,0.0,0.0
9 000537N04,,,,2004-05-01,2,0.0,0.0,0.0
6A189102N50,,,,1991-05-01,1,0.0,0.0,0.0
2 019197N01,,,,2003-01-01,1,0.0,0.0,0.0
2 07-0260,,,,2002-08-01,1,0.0,0.0,0.0
2 07-0535,,,,2001-03-01,1,0.0,0.0,0.0
900420016,,,,2000-04-01,1,0.0,0.0,0.0
R-11118,,,,2002-06-01,1,0.0,0.0,0.0
R-11118,,,,2000-07-01,1,0.0,0.0,0.0
6A189104N76,,,,1991-05-01,1,0.0,0.0,0.0
3 440001N40,,,,2001-02-01,1,0.0,0.0,0.0
6A319809N02,,,,2001-11-01,1,10000.0,10000.0,0.0
6A189009N24,,,,1991-05-01,1,0.0,0.0,0.0
3 270000N27,,,,1997-12-01,1,300.0,300.0,0.0
4DOD281A,,,,2000-02-01,1,0.0,0.0,0.0
4WIP1130165,,,,1994-11-01,1,0.0,0.0,0.0
6A189012N68,,,,1991-05-01,1,0.0,0.0,0.0
I-11631,,,,1999-10-01,1,0.0,0.0,0.0
2 48S0042,,,,2002-07-01,1,0.0,0.0,0.0
2 48S0042,,,,2001-10-01,2,0.0,0.0,0.0
2 019219N01,,,,1988-01-01,1,0.0,0.0,0.0
4CUPA000204,,,,2001-04-01,1,0.0,0.0,0.0
7B364004N01,,,,1988-09-01,1,0.0,0.0,0.0
2 215127N01,,,,1985-06-01,1,0.0,0.0,0.0
2 438285N05,,,,1999-11-01,1,0.0,0.0,0.0
2 07-0626,,,,2001-12-01,1,0.0,0.0,0.0
2 07-0626,,,,2001-06-01,1,0.0,0.0,0.0
2 07-0626,,,,2000-09-01,1,0.0,0.0,0.0
6A188811N71,,,,1988-11-01,1,0.0,0.0,0.0
2 21-0340,,,,1999-06-01,1,0.0,0.0,0.0
9 000002693,,,,2016-07-01,1,0.0,0.0,0.0
913030925,,,,2001-11-01,1,0.0,0.0,0.0
2 019293N01,,,,1993-10-01,1,0.0,0.0,0.0
4WIP1070456,,,,2003-04-01,1,0.0,0.0,0.0
2 21-0359,,,,2002-02-01,1,0.0,0.0,0.0
5B012000N01,,,,2001-10-01,1,0.0,0.0,0.0
R-05075,,,,2001-03-01,1,0.0,0.0,0.0
2 07-0780,,,,2001-07-01,1,0.0,0.0,0.0
2 07-0780,,,,1999-11-01,1,0.0,0.0,0.0
4B192556N01,,,,1987-11-01,1,0.0,0.0,0.0
6A189012N42,,,,1991-05-01,1,0.0,0.0,0.0
4CUPA000152,,,,2000-08-01,1,0.0,0.0,0.0
8 332759001,,,,2005-04-01,1,20000.0,20000.0,0.0
4SLIC793,,,,2004-02-01,1,0.0,0.0,0.0
I-15931H,,,,2002-02-01,1,0.0,0.0,0.0
916061707,,,,2000-05-01,1,0.0,0.0,0.0
2 438291N01,,,,1991-02-01,1,0.0,0.0,0.0
3 440001N08,,,,1994-10-01,1,8000.0,8000.0,0.0
908100061,,,,2000-08-01,1,0.0,0.0,0.0
900010034,,,,2000-02-01,1,0.0,0.0,0.0
900010034,,,,2000-11-01,1,0.0,0.0,0.0
2 43S0072,,,,2002-02-01,1,0.0,0.0,0.0
900160098,,,,2000-08-01,1,0.0,0.0,0.0
5C10IR00002,,,,2015-07-01,1,0.0,0.0,0.0
3 270000N82,,,,2000-04-01,1,0.0,0.0,0.0
6A189011N35,,,,1991-05-01,1,0.0,0.0,0.0
R-21111,,,,2000-04-01,1,0.0,0.0,0.0
6A189012N33,,,,1991-05-01,1,0.0,0.0,0.0
6A189012N38,,,,1991-05-01,1,0.0,0.0,0.0
2 21-0301,,,,2001-01-01,1,0.0,0.0,0.0
4WIP1090910,,,,2000-11-01,1,0.0,0.0,0.0
908130525,,,,2001-07-01,1,0.0,0.0,0.0
908130525,,,,2000-09-01,1,0.0,0.0,0.0
2 07-0199,,,,2000-01-01,1,0.0,0.0,0.0
3 440001N15,,,,1997-01-01,1,30000.0,30000.0,0.0
6A189103N61,,,,1991-05-01,1,0.0,0.0,0.0
8 36SM00034,,,,2007-07-01,1,157727.0,78863.5,0.0
R-25672,,,,2000-07-01,1,0.0,0.0,0.0
2 21S302560,,,,1999-07-01,1,0.0,0.0,0.0
2 21S0027,,,,2002-08-01,1,0.0,0.0,0.0
900380361,,,,2007-03-01,1,0.0,0.0,0.0
900380361,,,,1999-11-01,1,0.0,0.0,0.0
6A189408N71,,,,1994-03-01,1,0.0,0.0,0.0
2 07-0796,,,,1999-11-01,1,0.0,0.0,0.0
5B392010N01,,,,1987-03-01,1,0.0,0.0,0.0
6A189104N71,,,,1991-05-01,1,0.0,0.0,0.0
2 07-0744,,,,2001-07-01,1,0.0,0.0,0.0
2 07-0744,,,,1999-11-01,1,0.0,0.0,0.0
6A189012N87,,,,1991-05-01,1,0.0,0.0,0.0
4WIP1071665,,,,1999-01-01,1,0.0,0.0,0.0
3 440000N64,,,,1993-03-01,1,0.0,0.0,0.0
2 011538M07,,,,2012-05-01,1,0.0,0.0,0.0
2 28-0256,,,,1998-06-01,1,0.0,0.0,0.0
2 21-0347,,,,2001-01-01,1,0.0,0.0,0.0
2 48S0026,,,,2000-05-01,1,0.0,0.0,0.0
6A290007N03,,,,2002-07-01,1,0.0,0.0,0.0
H20303-001,,,,2005-05-01,1,0.0,0.0,0.0
2 43S0345,,,,2002-02-01,1,0.0,0.0,0.0
2 48-0126,,,,1999-04-01,1,0.0,0.0,0.0
6A189103N89,,,,1991-05-01,1,0.0,0.0,0.0
8 33SM00044,,,,2006-09-01,1,0.0,0.0,0.0
4SLIC0227,,,,2004-08-01,1,0.0,0.0,0.0
4SLIC665,,,,2002-02-01,1,0.0,0.0,0.0
6A189104N30,,,,1991-05-01,1,0.0,0.0,0.0
5D165049001,,,,1995-04-01,1,0.0,0.0,0.0
6A290606004,,,,2006-06-01,1,0.0,0.0,0.0
5C242004001,E & J Gallo Winery Livingston Winery,Merced,5F,2004-02-01,1,0.0,0.0,0.0
5D102097001,Fig Garden Packing Facility,Fresno,5F,2001-11-01,1,0.0,0.0,0.0
5A250300006,Alturas Class III Landfill,Modoc,5R,1999-06-01,1,0.0,0.0,0.0
5C54NC00186,NA,NA,NA,2003-03-01,1,0.0,0.0,0.0
5A51NC00010,Dennis Wilson Farms,Sutter,5S,2006-06-01,1,0.0,0.0,0.0
5D102133001,GSV Fresno Winery,Fresno,5F,2005-01-01,1,0.0,0.0,0.0
1A161175CTRI,Jeremy Campbell,Trinity,1,2018-05-01,1,0.0,0.0,0.0
1A171838CTRI,"Michael Pickens Site #1",Trinity,1,2018-05-01,1,0.0,0.0,0.0
6B362031001,PG&E Hinkley Compressor Station,San Bernardino,6B,1994-06-01,1,0.0,0.0,0.0
1B93011CNHU,MacMullin Forestry and Logging,Humboldt,1,1993-09-01,1,0.0,0.0,0.0
5C54NC00124,Santos Jer-Z Dairy,Tulare,5F,2002-08-01,1,0.0,0.0,0.0
6A189009N03,"Alderson, Richard",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
4B191492N01,Solomon Aflalo,Los Angeles,4,2004-06-01,1,0.0,0.0,0.0
9 000208N87,Mobil SS,Orange,9,1996-06-01,1,0.0,0.0,0.0
8SSO10564,Upland City CS,San Bernardino,8,2012-04-01,1,0.0,0.0,0.0
5D545091001,Legacy Holsteins,Tulare,5F,2012-12-01,1,0.0,0.0,0.0
1B171068CHUM,TD Ranch Goatroper,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1B171431CMEN,Robert Gary VanDenBerghe,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
4B192143001,California Sulphur Company,NA,4,2004-05-01,1,0.0,0.0,0.0
5A485000001,Double G Dairy,Solano,5S,2004-04-01,1,0.0,0.0,0.0
3 440103001,Scotts Valley WWTP,Santa Cruz,3,1985-04-01,1,0.0,0.0,0.0
5A51NC00005,Sysco Distribution Center WWTP,Sutter,5S,2003-05-01,1,0.0,0.0,0.0
4B191086001,RMR Properties,Los Angeles,4,2001-02-01,1,0.0,0.0,0.0
4B196600130,Former Exxon Station 7-7221,Los Angeles,4,2007-07-01,1,0.0,0.0,0.0
6B361001002,La Mesa-Nisqualli Interchange,San Bernardino,6B,2011-02-01,2,0.0,0.0,0.0
6B150703001,USNWC Golf Course CL2 Recl Fac,Kern,6B,2016-07-01,1,0.0,0.0,0.0
5A51NC00005,Sysco Distribution Center WWTP,Sutter,5S,2003-06-01,1,0.0,0.0,0.0
5A040121001,Mops Inc,Butte,5R,2006-06-01,1,0.0,0.0,0.0
3 420305039,El Capitan Canyon Campground,Santa Barbara,3,2005-05-01,1,0.0,0.0,0.0
4B197500243,Former JAB Holdings Inc.,Los Angeles,4,2016-04-01,1,3000.0,3000.0,0.0
4B192143001,California Sulphur Company,NA,4,2006-04-01,1,0.0,0.0,0.0
7A331026001,Sparkling Waters MHP LLC,Riverside,7,2008-04-01,1,0.0,0.0,0.0
4B191307001,Mountain View Alzheimer's Center,Los Angeles,4,2009-05-01,1,0.0,0.0,0.0
7A361013001,Field Station Joshua Tree,San Bernardino,7,2008-04-01,1,0.0,0.0,0.0
4B199000158,Hawthorne Drinking Water Treatment Plant,Los Angeles,4,2017-10-01,1,6000.0,6000.0,0.0
5A312000001,Bear River Aggregates - Meadow Vista Quarry,Placer,5S,2012-06-01,1,0.0,0.0,0.0
7A331024011,Desert Pools RV RST 97-50077,Riverside,7,2007-01-01,1,0.0,0.0,0.0
9 000000112,"Nielsen Beaumont Marine, San Diego Bay",San Diego,9,2002-10-01,1,0.0,0.0,0.0
7A370121021,Agua Caliente Reg Pk,San Diego,7,2008-04-01,1,0.0,0.0,0.0
5B070101001,Brentwood WWTP,Contra Costa,5S,2008-01-01,1,0.0,0.0,0.0
3 440103001,Scotts Valley WWTP,Santa Cruz,3,2002-02-01,1,0.0,0.0,0.0
9 000000246,San Diego Zoo's Safari Park,San Diego,9,2017-03-01,1,0.0,0.0,0.0
7A130105011,Holtville City WWTP,Imperial,7,2003-03-01,2,0.0,0.0,0.0
5A470101001,Dunsmuir WWTP,Siskiyou,5R,2006-11-01,2,0.0,0.0,0.0
5A480105002,Easterly WWTP,Solano,5S,2011-02-01,1,0.0,0.0,0.0
7A130105011,Holtville City WWTP,Imperial,7,2010-11-01,1,0.0,0.0,0.0
5A480105002,Easterly WWTP,Solano,5S,2016-07-01,1,0.0,0.0,0.0
7A130105011,Holtville City WWTP,Imperial,7,2016-01-01,1,0.0,0.0,0.0
5D100102002,"Fresno Cnty #32-Cantua Creek WWTF",Fresno,5F,2001-11-01,1,0.0,0.0,0.0
8 360304027,Yucaipa Landfill-Inactive,San Bernardino,8,1994-04-01,1,0.0,0.0,0.0
1B1SO540NSL,Old Dry Cleaners / Talmadge Wood,Sonoma,1,1993-12-01,1,0.0,0.0,0.0
5D545111001,Mountain View Dairy,Tulare,5F,2010-07-01,1,0.0,0.0,0.0
5D545150N01,"Parreira Farms #2",Tulare,5F,2003-04-01,1,0.0,0.0,0.0
5B24NC00125,"Gold Medal Ag #1 Dairy",Merced,5S,2010-03-01,1,0.0,0.0,0.0
5B50NC00128,Hendrix Dairy,Stanislaus,5S,2013-04-01,1,0.0,0.0,0.0
9 000000823,Old MCRD Landfill,San Diego,9,2001-12-01,1,0.0,0.0,0.0
2SSO11411,Garin Regional Park CS,Alameda,2,2012-04-01,1,0.0,0.0,0.0
6B360905002,Phase I Upper Mojave River Well Field & Water Supply Pipeline,San Bernardino,6B,2014-09-01,1,0.0,0.0,0.0
1B1SO898NSL,Stony Point Cleaners,Sonoma,1,2014-02-01,1,0.0,0.0,0.0
1A16156CTRI,Philosophers Garden,Trinity,1,2018-05-01,1,0.0,0.0,0.0
5B39NC00090,Mello Ranch 2,San Joaquin,5S,2012-11-01,1,0.0,0.0,0.0
4B191016001,Red Shield Youth & Community Center,Los Angeles,4,2000-02-01,1,0.0,0.0,0.0
5B050104001,Valley Springs SD WWTF,Calaveras,5S,2000-04-01,1,0.0,0.0,0.0
5C240303001,Billy Wright Solid Waste Landfill,Merced,5F,2002-03-01,1,0.0,0.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,2000-08-01,1,0.0,0.0,0.0
5A459005001,Washington Mine,Shasta,5R,2010-05-01,1,0.0,0.0,0.0
5B392054001,Southwest Hide Co,San Joaquin,5S,1989-03-01,1,0.0,0.0,0.0
6B148905001,NWC-1 BLM W Unit 9 Coso KGRA,Inyo,6B,2000-07-01,1,0.0,0.0,0.0
5C245026001,Hillcrest Dairy,Merced,5S,2019-01-01,1,0.0,0.0,0.0
4B197600083,"Plant 121 Well # W1",Los Angeles,4,2001-01-01,1,0.0,0.0,0.0
7A137777008,Del Charro,Imperial,7,2002-02-01,1,0.0,0.0,0.0
9SSO11197,R.J. Donovan Correctional Facility at Rock Mountain CS,San Diego,9,2009-03-01,1,0.0,0.0,0.0
8SSO10543,Beaumont City CS,Riverside,8,2009-11-01,1,99900.0,49950.0,0.0
1B08081WNSO,"CDOT Highway 101 Central HOV Lanes Project, EA 0A1814",Sonoma,1,2011-06-01,2,0.0,0.0,0.0
5C242018001,Hilmar Cheese Processing Plant,Merced,5F,2003-03-01,1,0.0,0.0,0.0
9 000000293,Point Loma Fish Sorting Slabs,San Diego,9,2000-08-01,1,0.0,0.0,0.0
5A571009001,D-Q University WWTF,Yolo,5S,2003-09-01,1,0.0,0.0,0.0
5C100106001,"Fresno Cnty #38-Sky Harbour WWTF",Fresno,5F,2000-03-01,1,0.0,0.0,0.0
5B052006001,California Asbestos Monofill,Calaveras,5S,2000-07-01,1,0.0,0.0,0.0
5A047300N01,USA Gasoline SS 204,Butte,5R,2000-03-01,1,0.0,0.0,0.0
9 000207N87,SDG&E Mtn Empire Oper Ctr,San Diego,9,1989-05-01,1,0.0,0.0,0.0
6B152087001,Mojave Plant No 55,Kern,6B,2001-01-01,1,0.0,0.0,0.0
1B80121OHUM,"College of the Redwoods, POTW",Humboldt,1,2000-10-01,1,0.0,0.0,0.0
5D155065001,Oasis Holsteins Dairy,Kern,5F,2010-04-01,1,0.0,0.0,0.0
4B192543001,Long Beach Facility,Los Angeles,4,2015-04-01,1,0.0,0.0,0.0
6B360304013,Lenwood-Hinkley-Landfill,San Bernardino,6B,1999-09-01,1,0.0,0.0,0.0
4B196000421,Doheny 9090 Wilshire Building,Los Angeles,4,2008-12-01,1,675000.0,675000.0,0.0
5D545016001,"Nunes & Sons Dairy #2",Tulare,5F,2010-09-01,1,0.0,0.0,0.0
5B39NC00090,Mello Ranch 2,San Joaquin,5S,2018-09-01,1,0.0,0.0,0.0
5A040804002,Thermalito Annex Hatchery,Butte,5R,2002-12-01,1,0.0,0.0,0.0
5A060103001,Williams WWTP,Colusa,5S,1999-04-01,1,0.0,0.0,0.0
5D150107001,Arvin WWTF,Kern,5F,2003-04-01,1,0.0,0.0,0.0
6B368070003,Sequoia Villas Apartments,San Bernardino,6B,2004-10-01,1,0.0,0.0,0.0
5B24NC00076,URL Farms dba Rail Road Ranch,Merced,5S,2013-06-01,1,0.0,0.0,0.0
8 360338001,Upland Landfill,San Bernardino,8,2011-11-01,1,0.0,0.0,0.0
5D545114001,Borges Dairy,Tulare,5F,2014-01-01,1,0.0,0.0,0.0
4B192113025,Van Nuys Terminal,Los Angeles,4,2014-04-01,1,3000.0,3000.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,2009-04-01,1,0.0,0.0,0.0
8 365802001,Bollema Dairy - Schaefer,San Bernardino,8,2014-04-01,1,0.0,0.0,0.0
5A340111001,Boys Ranch WWTF,Sacramento,5S,2001-08-01,1,0.0,0.0,0.0
9 000000059,Orfila Vineyard,San Diego,9,2009-07-01,1,0.0,0.0,0.0
5A459010001,Greenhorn Mine,Shasta,5R,2002-07-01,1,0.0,0.0,0.0
3 270101001,Carmel Area WWTP,Monterey,3,2001-05-01,1,0.0,0.0,0.0
3 411001001,Costanoa Lodge and Camp,San Mateo,3,2011-04-01,1,0.0,0.0,0.0
8 330305019,Mead Valley Landfill,Riverside,8,2000-06-01,1,0.0,0.0,0.0
5C502029001,Thunderbolt Wood Treating Class II Surface Impoundment,Stanislaus,5S,2018-09-01,1,0.0,0.0,0.0
5A172013001,McLaughlin Mine,Lake,5S,2004-05-01,1,0.0,0.0,0.0
5C242018001,Hilmar Cheese Processing Plant,Merced,5F,2006-03-01,1,2850000.0,1000000.0,0.0
8 330305019,Mead Valley Landfill,Riverside,8,2013-10-01,1,0.0,0.0,0.0
8 360304027,Yucaipa Landfill-Inactive,San Bernardino,8,2000-12-01,2,0.0,0.0,0.0
5B031010001,CSA 3-Lake Camanche WWTP,Amador,5S,2006-01-01,1,100000.0,100000.0,0.0
5C54SC00007,Hilarides Dairy,Tulare,5F,2012-02-01,3,0.0,0.0,0.0
5D100108001,Kerman WWTF,Fresno,5F,2012-07-01,1,0.0,0.0,0.0
3 400108001,California Men's Colony WWTP,San Luis Obispo,3,2004-02-01,1,0.0,0.0,0.0
6A03CT3A21U,I-80 Rehabilitation/West Boca,Nevada,6A,2003-07-01,2,0.0,0.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,2011-09-01,1,0.0,0.0,0.0
6A03CT3A21U,I-80 Rehabilitation/West Boca,Nevada,6A,2004-02-01,1,10000.0,10000.0,0.0
5A060103001,Williams WWTP,Colusa,5S,2014-06-01,1,0.0,0.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,2011-12-01,1,0.0,0.0,0.0
5B395021001,"Machado Dairy #2",San Joaquin,5S,2004-03-01,1,0.0,0.0,0.0
3 272073001,Crop Production Service Greenfield Facility,Monterey,3,2001-12-01,1,0.0,0.0,0.0
5D540300007,Terra Bella SWDS,Tulare,5F,2012-12-01,1,0.0,0.0,0.0
5B091000001,Oak Lane Mobile Village,El Dorado,5S,2006-06-01,1,0.0,0.0,0.0
5D545071006,Vander Eyk & Son Dairy Complex,Tulare,5F,2009-06-01,1,0.0,0.0,0.0
2 438043N02,Ford Motor Co./Great Mall,Santa Clara,2,1990-05-01,1,0.0,0.0,0.0
9 000284N97,Mountain Meadow Mushroom Farm,San Diego,9,2001-02-01,1,0.0,0.0,0.0
4B192533001,Plaskolite West Inc.,Los Angeles,4,2010-01-01,1,6000.0,6000.0,0.0
5B50NP00029,J.F. Enterprises Worm Farm,Stanislaus,5S,2014-12-01,1,0.0,0.0,0.0
5C54NC00208,Airoso Dairy,Tulare,5F,2003-08-01,1,0.0,0.0,0.0
4B196800023,Target Store 290,Los Angeles,4,2007-07-01,1,0.0,0.0,0.0
5A45NC00020,River Cove RV Park,Shasta,5R,2008-07-01,2,0.0,0.0,0.0
2 386065001,SFPUC Transmission System,Alameda,2,2014-02-01,1,69000.0,69000.0,0.0
2 482067002,Mare Island Dry Dock LLC (Facility Name),Solano,2,2017-11-01,1,0.0,0.0,0.0
1A170743CTRI,Hang Medi,Trinity,1,2018-05-01,1,0.0,0.0,0.0
5A582014001,Goldfields Precious Metals,Yuba,5S,2003-04-01,1,0.0,0.0,0.0
5A582026001,"Shoei Foods, Inc.",Yuba,5S,2000-02-01,2,0.0,0.0,0.0
5A042045001,Chico Terminal,Butte,5R,2000-03-01,1,0.0,0.0,0.0
2 438026001,City of Santa Clara ALL PURPOSE LANDFILL,Santa Clara,2,1999-11-01,1,0.0,0.0,0.0
5C102029001,The Vendo Company Groundwater Remediation System,Fresno,5F,2001-08-01,1,0.0,0.0,0.0
9 000093N94,"43 Area Wash Rack, IR Site 20",San Diego,9,2001-12-01,1,0.0,0.0,0.0
4WIP1070416,Mr. Barry Zwahlen,Los Angeles,4,1991-12-01,1,0.0,0.0,0.0
6A189009N92,"Maurino, Frank & Marie",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
