wdid,facility_name,region,county,place_type,year,ml_risk_score,ml_risk_pct,ml_percentile,total_actions_24mo,avg_severity_24mo,total_outstanding,monetary_rate_24mo,escalation_ratio
2 07S0135,Chevron Pipeline,2,0,Facility,2003,0.007750009981708219,0.8,16.1,4,2.0,0.0,0.0,1.0
6A099812003,Gondola Project,6A,El Dorado,Facility,2002,0.007749058796564247,0.8,15.8,6,1.6666666666666667,0.0,0.0,1.0
5B39NP00062,Stockton District-Wide Potable Water System Maintenance Project,5S,San Joaquin,"Service/Commercial Site, NEC",2017,0.007703565035779643,0.8,15.8,3,4.333333333333333,0.0,0.3333333333333333,1.0
5D150117001,Wasco WWTF,5F,Kern,Wastewater Treatment Facility,2004,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
5D150123001,Maricopa Wastewater Disposal Facility,5F,Kern,Wastewater Treatment Facility,2011,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
2 21-0043,Exxon Station #79258,2,0,Facility,2001,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
2 21-0125,Shell SS #80402,2,0,Facility,2001,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
9 000001182,"Plants 1,2,3 &13 Disch To Ooo",9,NA,Facility,2015,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
5A340700006,"Former McClellan AFB, GW Extraction & Treatment System",5S,Sacramento,Groundwater Cleanup Site,2001,0.00769824395923703,0.8,15.3,4,1.6666666666666667,0.0,0.0,1.0
2 07-0423,Former Chevron SS #9-4334,2,0,Facility,2003,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
2 28S0045,Former Sunrise Auto Salvage,2,0,Facility,2003,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
2 28S0040,Sawyer of Napa Inc,2,0,Facility,2003,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
2 21-0340,Wastewater Treatment Facility,2,0,Facility,2001,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
4A566000491,Centre Court Shopping Center,4,Ventura,Facility,2001,0.00769824395923703,0.8,15.3,4,1.6666666666666667,0.0,0.0,1.0
8 302991N01,San Joaquin Landfill,8,Orange,Land fill,2001,0.00769824395923703,0.8,15.3,4,1.6666666666666667,0.0,0.0,1.0
5A522012001,Lassen Forest Products,5R,Tehama,Facility,2002,0.00769824395923703,0.8,15.3,4,2.0,0.0,0.0,1.0
9 000512N03,Tributary To Los Coches Creek,9,0,Facility,2005,0.007673885600290316,0.8,14.9,8,1.6875,0.0,0.0,1.0
5A48NP00024,Brighton Landing Project,5S,Solano,"Development Site, NEC",2017,0.007648554731460709,0.8,14.8,4,4.333333333333333,0.0,0.25,1.0
2 07-0025,Arrow Transportation Co,2,0,Facility,2003,0.007647749475859089,0.8,14.8,6,2.0,0.0,0.0,1.0
5D541067001,Tipton Milk Processing Facility,5F,Tulare,Food Processing NEC,2012,0.007647469157205692,0.8,14.7,4,4.166666666666667,168925.19999999995,0.25,1.0
7A131251001,Ramon C. Serna Sew. Fac.02-130,7,Imperial,Facility,2007,0.007629123268744926,0.8,14.6,4,2.25,0.0,0.0,1.0
2 21-0233,Tosco/Unocal SS #4346,2,0,Facility,2003,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 07-0290,Shell,2,0,Facility,2003,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 07-0528,US Postal Service,2,0,Facility,2002,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 07-0304,Sheriff's Communications,2,0,Facility,2003,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 21-0328,Texaco Station,2,0,Facility,2003,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 07-0798,San Ramon USD Maintenance,2,0,Facility,2002,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
5A042039001,Pacific Oroville Power,5R,Butte,Power Plant,2014,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
5C54NP00008,Tulare County MS4 Phase II,5F,Tulare,MS4,2014,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 07-0796,Bates Industrial Park,2,0,Facility,2002,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
5C240113001,Santa Nella WWTF,5F,Merced,Wastewater Treatment Facility,2012,0.007621819840649257,0.8,14.1,3,1.6666666666666667,0.0,0.0,1.0
9 000000109,Julian Water Pollution Facility,9,San Diego,Wastewater Treatment Facility,2012,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
4A566000458,Casitas Dam,4,Ventura,Facility,2001,0.007621819840649257,0.8,14.1,3,1.6666666666666667,0.0,0.0,1.0
2 38AGT231U,Treasure Island Fire Station,2,0,Facility,2003,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
908050134,Charter Baywood Hosp. (Former),4,0,Facility,2001,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
2 071051005,"Phillips 66 (formerly ConocoPhillips) San Francisco Refinery, Rodeo",2,Contra Costa,Petroleum Refinery,2010,0.007621819840649257,0.8,14.1,3,2.0,0.0,0.0,1.0
4B192010015,"Marine Terminal 1,Berth 121,LB",4,Los Angeles,Facility,2003,0.007619134952091849,0.8,13.6,3,4.333333333333333,0.0,0.3333333333333333,1.0
2 07-0648,Jackpot,2,0,Facility,2003,0.007591371155473914,0.8,13.6,7,2.0,0.0,0.0,1.0
3 441022001,MONTE VISTA CHRISTIAN SCHOOL Onsite WW Treatment System,3,Santa Cruz,Educational Facilities,2005,0.007574858267523013,0.8,13.4,3,2.3333333333333335,0.0,0.0,1.0
5S346000003,"Sacramento Area MS4, Elk Grove",5S,Sacramento,MS4,2006,0.007574858267523013,0.8,13.4,3,2.3333333333333335,0.0,0.0,1.0
5C551018001,Yosemite Lakes Campground,5F,Tuolumne,Wastewater Treatment Facility,2004,0.007574858267523013,0.8,13.4,3,2.3333333333333335,0.0,0.0,1.0
3 279809001,Robles DEL Rio Lodge,3,Monterey,Facility,2006,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
1B81016OSON,Casini Ranch Family Campground,1,Sonoma,Campground,2013,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
7A361031001,Vista Del Sol II,7,San Bernardino,Facility,2004,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
9 000000864,Kamp Anza RV Resort,9,Riverside,Campground,2011,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
9 000000961,Dixon Dam Landfill,9,San Diego,Land fill,2003,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
9 000000057,Vail Lake RV Resort,9,Riverside,Campground,2004,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
7A137777023,Beef Eaters Yard,7,Imperial,Animal Feeding,2002,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
3 279702002,San Saba Vineyards,3,Monterey,Winery,2006,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
7A137777022,SCF - Hannon Yard,7,Imperial,Animal Feeding,2002,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
5C54NC00020,Sunset Dairy,5F,Tulare,Animal Feeding,2005,0.007569219891766176,0.8,13.0,3,2.3333333333333335,0.0,0.0,1.0
5D540104001,Ivanhoe WWTF,5F,Tulare,Wastewater Treatment Facility,2005,0.007563247709684126,0.8,12.7,4,1.3333333333333333,0.0,0.0,1.0
5A521017001,Millstream MHP,5R,Tehama,Mobile Home Park,2009,0.007552253232707091,0.8,12.6,6,1.6666666666666667,0.0,0.0,1.0
9 000000212,Lower Otay Lake County Park,9,San Diego,Campground,2004,0.007527221177976315,0.8,12.5,4,2.25,0.0,0.0,1.0
3 279806001,The Club at Pasadera (User),3,Monterey,Recycled Water Use Area,2006,0.007527221177976315,0.8,12.5,4,2.25,0.0,0.0,1.0
2 21-0309,Bolinas Garage,2,0,Facility,2002,0.007514829737173926,0.8,12.4,4,2.0,0.0,0.0,1.0
5C202012001,The Wine Group Almaden-Madera,5F,Madera,Winery,2013,0.007514829737173926,0.8,12.4,4,1.75,0.0,0.0,1.0
7A361041001,MWD Iron Mtn Pump Plant,7,San Bernardino,Facility,2005,0.007509842992510604,0.8,12.3,3,2.0,0.0,0.0,1.0
7A330801031,Whitewater Safety Rdsde,7,Riverside,Facility,2008,0.007509842992510604,0.8,12.3,3,2.0,0.0,0.0,1.0
5D150116001,Tehachapi WWTF,5F,Kern,Wastewater Treatment Facility,2011,0.007458796727724855,0.7,12.2,5,1.6,0.0,0.0,1.0
2 48S0026,"OEA Aerospace, Inc",2,0,Facility,2003,0.00744402097414477,0.7,12.1,7,2.5,0.0,0.14285714285714285,1.0
2 07-0760,Jacks Patio Company Inc,2,0,Facility,2002,0.0074089613337034645,0.7,12.1,5,2.0,0.0,0.0,1.0
5A310103001,Newcastle STP,5S,Placer,Wastewater Treatment Facility,2013,0.007346435416397261,0.7,12.0,4,1.6666666666666667,0.0,0.0,1.0
2 01AGT104U,CSAA,2,0,Facility,2002,0.0073068266808917854,0.7,12.0,3,1.6666666666666667,0.0,0.0,1.0
7A371006011,K.Q. Ranch Resort,7,San Diego,Campground,2007,0.007255726395134499,0.7,11.9,4,2.25,0.0,0.0,1.0
2 49S0022,Petaluma Plaza South,2,0,Facility,2003,0.007232389169503031,0.7,11.8,5,1.8,0.0,0.0,1.0
9 000000105,Indian Oaks Trailer Ranch,9,Riverside,Campground,2011,0.007219545877433958,0.7,11.6,3,2.0,0.0,0.0,1.0
6A268906N70,Bridgeport Reservoir,6A,0,Facility,2002,0.007219545877433958,0.7,11.6,3,1.6666666666666667,0.0,0.0,1.0
2 41AGT265U,Wastewater Pl,2,0,Facility,2002,0.007219545877433958,0.7,11.6,3,2.0,0.0,0.0,1.0
9 000000768,El Toro Water District R9 CS,9,NA,Collection_System,2005,0.007219545877433958,0.7,11.6,3,2.0,0.0,0.0,1.0
2 07-0477,Pittsburg Redevelopment Agency,2,0,Facility,2002,0.007219545877433958,0.7,11.6,3,2.0,0.0,0.0,1.0
7A366666001,29 Palms Bus Yard 93-60001,7,San Bernardino,"Service/Commercial Site, NEC",2005,0.007219545877433958,0.7,11.6,3,2.0,0.0,0.0,1.0
5B392095001,Calamco - Stockton Terminal,5S,San Joaquin,Facility,2004,0.007214443961471413,0.7,11.4,3,2.6666666666666665,0.0,0.0,1.0
6B36P020303,FLOOD CONTROL PEST APPLICATION Pesticides,6B,San Bernardino,Waterway/Shoreline Site,2005,0.007173320972044491,0.7,11.3,4,1.75,0.0,0.0,1.0
2 07-0272,SF Federal Savings & Loan,2,0,Facility,2002,0.007118162127812632,0.7,11.2,4,2.0,0.0,0.0,1.0
2 07-0438,Olympic Service Station,2,0,Facility,2002,0.007118162127812632,0.7,11.2,4,2.0,0.0,0.0,1.0
5B392012001,Manteca WWTF,5S,San Joaquin,Wastewater Treatment Facility,2002,0.007118162127812632,0.7,11.2,4,2.0,0.0,0.0,1.0
5A04NC00003,Pheasant Landing III HA WWTP,5R,NA,Wastewater Treatment Facility,2013,0.007102929670209881,0.7,11.1,4,2.3333333333333335,0.0,0.0,1.0
5C201110001,Children's Hospital WWTF,5F,Madera,Wastewater Treatment Facility,2012,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 21-0165,Novato Bus Facility,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 21-0117,Alfa Gas Station,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 21-0361,Bruceville Rd Widening,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
7A362022021,Mitsubishi Cement,7,San Bernardino,Facility,2006,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0697,Beck Property,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
5C240103002,Gustine WWTF,5F,Merced,Wastewater Treatment Facility,2012,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 21-0349,Mr Trees Former,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0794,Public Safety Building,2,0,Facility,2004,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
5C15SC00055,"South Belridge, Hill Lease",5F,Kern,Oil/Gas Extraction,2011,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0747,City of San Pablo Corp. Yard,2,0,Facility,2004,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0801,Concord Airport Plaza,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
5D542026001,The Wine Group Franzia Winery-Tulare,5F,Tulare,Winery,2015,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0719,Exxon,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 01S0560,Camelia Street Properties,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0284,Shell,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 21-0235,Redhill Beacon/Fromer Chervon,2,0,Facility,2003,0.007096870720092871,0.7,10.5,3,2.0,0.0,0.0,1.0
2 07-0125,George P Peres Company,2,0,Facility,2003,0.00709575639210845,0.7,9.9,4,2.0,0.0,0.0,1.0
2 07-0157,Arco,2,0,Facility,2003,0.00709575639210845,0.7,9.9,4,2.0,0.0,0.0,1.0
7A361402011,Aztec MHP,7,San Bernardino,Facility,2008,0.00709575639210845,0.7,9.9,4,2.0,0.0,0.0,1.0
2 07-0626,Shell,2,0,Facility,2003,0.00709575639210845,0.7,9.9,4,2.0,0.0,0.0,1.0
5C54NC00117,"Mancebo Holstein Dairy, LP #3",5F,Tulare,Animal Feeding,2011,0.007085344192574811,0.7,9.7,3,2.3333333333333335,0.0,0.0,1.0
1B80045OMEN,Point Arena WWTP,1,Mendocino,Wastewater Treatment Facility,2002,0.00706113294633891,0.7,9.7,5,1.1666666666666667,0.0,0.0,1.0
9 000000744,City of Chula Vista CS,9,San Diego,Collection_System,2005,0.007058942195147769,0.7,9.5,3,2.3333333333333335,0.0,0.0,1.0
9 000000775,Moulton Niguel Water District CS,9,Orange,Collection_System,2007,0.007058942195147769,0.7,9.5,3,2.3333333333333335,0.0,0.0,1.0
9 000000746,City Of Del Mar CS,9,San Diego,Collection_System,2005,0.007058942195147769,0.7,9.5,3,2.3333333333333335,0.0,0.0,1.0
5D101063001,Ito Packing Reedley Facility,5F,Fresno,Food Processing NEC,2008,0.007058942195147769,0.7,9.5,3,2.3333333333333335,0.0,0.0,1.0
5B390701001,"DDJC, Sharpe - GW Cleanup",5S,NA,Facility,2004,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
1B77162OMEN,Calpella CWD WWTP,1,Mendocino,Wastewater Treatment Facility,2002,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
6B360100001,Baker WTF,6B,San Bernardino,Wastewater Treatment Facility,2017,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
6B260903003,Mammoth Lakes WTP Teritiary Unit,6B,Mono,Wastewater Treatment Facility,2017,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
3 420102001,Goleta SD WWTP,3,Santa Barbara,Wastewater Treatment Facility,2006,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
5A511001001,Dell Wayne Estates WWTP,5S,Sutter,Mobile Home Park,2001,0.007039796886885426,0.7,9.0,3,1.3333333333333333,0.0,0.0,1.0
5C200102003,Madera Cnty #27-Goldside Estates WWTF,5F,Madera,Wastewater Treatment Facility,2012,0.007039796886885426,0.7,9.0,3,1.3333333333333333,0.0,0.0,1.0
6B360108002,Jack in The Box Restaurant No 3588,6B,San Bernardino,Restaurant,2017,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
6A180013000,Bass Hill Sanitary Landfill (Lassen County Class III Landfill),6A,Lassen,Land fill,2005,0.007039796886885426,0.7,9.0,3,1.3333333333333333,0.0,0.0,1.0
6A180019000,Sierra Army Depot SWDS,6A,Lassen,Land fill,2006,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
6B159409001,Rand Project,6B,Kern,Metal Mining,2002,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
5A450707001,Coleman Fish Hatchery,5R,Shasta,Aquaculture/Hatchery,2013,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
8 361003001,Campus Crusade for Christ WWTP,8,San Bernardino,Wastewater Treatment Facility,2005,0.007039796886885426,0.7,9.0,3,1.0,0.0,0.0,1.0
2 019046001,"PACIFIC COMMONS, Fremont",2,Alameda,Waterway/Shoreline Site,2001,0.00701975479076929,0.7,8.5,4,2.25,0.0,0.0,1.0
3 271040001,Robert Louis Stevenson School,3,Monterey,Recycled Water Use Area,2007,0.00701975479076929,0.7,8.5,4,2.25,0.0,0.0,1.0
7A366666049,John's Handson Carwsh 93-60049,7,San Bernardino,Facility,2004,0.006999875818226156,0.7,8.4,8,3.1666666666666665,0.0,0.125,1.0
5D150100001,Bakersfield WWTP #2,5F,Kern,Wastewater Treatment Facility,2014,0.006949591760226863,0.7,8.3,4,1.5,0.0,0.0,1.0
2 071045002,"Eco Services (formerly Solvy, Rhodia) Martinez Facility",2,Contra Costa,Surface Impoundment,2010,0.006949591760226863,0.7,8.3,4,1.0,0.0,0.0,1.0
8 360304037,Cooley Ranch Landfill-Inactive,8,San Bernardino,Land fill,2001,0.006949591760226863,0.7,8.3,4,1.0,0.0,0.0,1.0
6B150700002,Airforce Research Lab STP,6B,Kern,Military Facility,2003,0.006949591760226863,0.7,8.3,4,1.5,0.0,0.0,1.0
5A281005001,R-Ranch Campground WWTF,5S,Napa,Campground,2014,0.00692950221696714,0.7,8.1,3,2.0,0.0,0.0,1.0
5A462011001,Sierra Valley Cogen,5S,Sierra,Saw Mill,2004,0.00692950221696714,0.7,8.1,3,2.0,0.0,0.0,1.0
7A366666005,Yucca Valley Auto Spa 93-60005,7,San Bernardino,"Service/Commercial Site, NEC",2002,0.006864951374993734,0.7,7.9,4,2.0,0.0,0.0,1.0
2 49-0058,Ash Bag Co.,2,0,Facility,2001,0.006864951374993734,0.7,7.9,4,2.0,0.0,0.0,1.0
7A361008001,Joshua Sprgs Calvary Chapel,7,San Bernardino,Facility,2006,0.006864951374993734,0.7,7.9,4,2.0,0.0,0.0,1.0
2 07-0362,Tosco/Unocal SS #2502,2,0,Facility,2003,0.006828958081050963,0.7,7.8,5,2.0,0.0,0.0,1.0
2 07-0762,Alaska Gasoline Station Co.,2,0,Facility,2003,0.006828958081050963,0.7,7.8,5,2.0,0.0,0.0,1.0
3 421013001,Imerys Minerals California - Lompoc Plant WWTP,3,Santa Barbara,Manufacturing NEC,2004,0.006822427540470852,0.7,6.7,3,1.6666666666666667,0.0,0.0,1.0
2 07-0280,Shell,2,0,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0295,Shell,2,0,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
I-14648,Sunbelt Stores,4,0,Facility,2002,0.006822427540470852,0.7,6.7,3,1.6666666666666667,0.0,0.0,1.0
2 07-0392,Davis Lumber Sales,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
I-09504,Shell Service Station,4,0,Facility,2001,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
9 000510S18,Solana Beach MS4,9,0,Utility,2017,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0321,Exxon Service Station #7-0246,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0336,Beacon Station #3713,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
7A361042012,Twentynine Palms High,7,San Bernardino,Facility,2006,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 21-0069,Marin/Chevron Car Wash,2,0,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
5D542003001,"Jireh Packing Company, Inc",5F,Tulare,Food Processing NEC,2005,0.006822427540470852,0.7,6.7,3,1.6666666666666667,0.0,0.0,1.0
7B130706001,Quechan-Sludge Basin 90-015,7,Imperial,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
3 352004001,Cienega Winery,3,San Benito,Winery,2005,0.006822427540470852,0.7,6.7,3,1.6666666666666667,0.0,0.0,1.0
2 07-0460,Trench Plate 2,2,0,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 49-0010,"Bar Ale, Inc.",2,0,Facility,2001,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 49-0056,Farvel Corporation,2,0,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0523,Bay Area Diablo Petroleum Co.,2,Contra Costa,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0397,L'il Bear Car Wash,2,0,Facility,2001,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 21-0351,Kimber Managament Company,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
9 000000104,"Driscoll's West Boatyard, previously Kettenburg Marine Corporation",9,San Diego,Boatyard/Shipyard,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0339,Beacon Station,2,0,Facility,2001,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0377,Vanke Property,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07S0134,"Fort Knox Pittsburg, LLC",2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
8 332832001,Southern California Landscape Supply Greenwaste Composting,8,Riverside,Composting Facility,2017,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0154,San Pablo Heidi & Williams,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0020,P & M Arco,2,0,Facility,2003,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
3 420305039,El Capitan Canyon Campground,3,Santa Barbara,Campground,2006,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0562,Parker Robb Chevrolet,2,Contra Costa,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
2 07-0661,Carone Bros Inc,2,Contra Costa,Facility,2002,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
6A250006000,Eagleville SWDS,6A,Modoc,Land fill,2006,0.006822427540470852,0.7,6.7,3,1.6666666666666667,0.0,0.0,1.0
2 07-0601,Unocal,2,0,Facility,2001,0.006822427540470852,0.7,6.7,3,2.0,0.0,0.0,1.0
5D545127N01,Curti Family Inc.,5F,Tulare,Animal Feeding,2004,0.00681134369764168,0.7,5.6,3,2.3333333333333335,0.0,0.0,1.0
5A459010001,Greenhorn Mine,5R,Shasta,Metal Mining,2007,0.00681134369764168,0.7,5.6,3,2.3333333333333335,0.0,0.0,1.0
7A331020011,Casa DEL Sol,7,Riverside,Facility,2007,0.00681134369764168,0.7,5.6,3,2.3333333333333335,0.0,0.0,1.0
7A366666019,Checkered Flag Auto Spa,7,San Bernardino,"Service/Commercial Site, NEC",2006,0.00681134369764168,0.7,5.6,3,2.3333333333333335,0.0,0.0,1.0
2 07-0039,BP Mobil,2,Contra Costa,Facility,2003,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 07-0278,Shell,2,0,Facility,2003,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 21-0253,Novato Fire Station No.2,2,0,Facility,2003,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 07-0535,Chevron,2,0,Facility,2003,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 21-0079,Alfa Gas Station,2,0,Facility,2002,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 21-0360,Drakes Highway Garage,2,0,Facility,2003,0.006722115503495413,0.7,5.3,3,2.0,0.0,0.0,1.0
2 21-0139,Tamalpais High Corp. Yard,2,0,Facility,2003,0.006721059620065528,0.7,5.0,4,2.0,0.0,0.0,1.0
1B1HU528NSL,Eel River Sawmills Mill A,1,Humboldt,Saw Mill,2002,0.0067144916167908,0.7,5.0,4,1.75,0.0,0.0,1.0
6B158090004,Willow Springs MHP,6B,Kern,Mobile Home Park,2017,0.0067144916167908,0.7,5.0,4,1.75,0.0,0.0,1.0
8 362397001,"Truck/Bin Washing, Fontana",8,San Bernardino,Facility,2005,0.006705802920354687,0.7,4.9,4,1.0,0.0,0.0,1.0
8 362327001,Red Star Plant Foods Composting,8,San Bernardino,Composting Facility,2001,0.006688252175847894,0.7,4.8,5,1.0,0.0,0.0,1.0
5A45CR00190,Cypress Ave Bridge Replacement,5R,Shasta,Dredge/Fill Site,2011,0.006676675343875568,0.7,4.7,3,1.6666666666666667,0.0,0.0,1.0
5D160109001,Kettleman City WWTF,5F,Kings,Wastewater Treatment Facility,2005,0.006668035254002696,0.7,4.6,3,1.0,0.0,0.0,1.0
8 330305004,Lamb Canyon Landfill,8,Riverside,Land fill,2011,0.006668035254002696,0.7,4.6,3,1.3333333333333333,0.0,0.0,1.0
6B360203004,Lakeside Market,6B,San Bernardino,Facility,2006,0.006668035254002696,0.7,4.6,3,1.0,0.0,0.0,1.0
2 07-0546,Alwand Service Station,2,0,Facility,2002,0.006606773518680306,0.7,4.5,5,2.0,0.0,0.0,1.0
5A060102001,Maxwell PUD WWTF,5S,Colusa,Wastewater Treatment Facility,2014,0.006553141544809468,0.7,4.4,3,4.333333333333333,0.0,0.3333333333333333,1.0
3 272006001,Moss Landing Commercial Park Cement Plant - NPDES Permit,3,Monterey,Concrete Manufacturing,2007,0.0065527811091037665,0.7,4.4,4,2.0,0.0,0.0,1.0
9SSO10678,Moulton Niguel Water District CS,9,Orange,Collection_System,2013,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
2 07-0534,Fire District Station H17,2,0,Facility,2002,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
8 300302001,Coyote Canyon Landfill-Closed,8,Orange,Land fill,2003,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
2 21-0254,North Marin Water District,2,0,Facility,2002,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
2 28S0034,Former ARCO oil Terminal,2,0,Facility,2001,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
2 21-0137,Ignacio Service Station,2,0,Facility,2002,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
2 07-0464,Willis Trucking,2,0,Facility,2003,0.006502362620021336,0.7,4.1,4,2.0,0.0,0.0,1.0
5A520806002,Salt Creek Conservation Camp,5R,Tehama,Prison,2008,0.006502362620021336,0.7,4.1,4,1.75,0.0,0.0,1.0
