wdid,facility_name,region,county,theme,theme_count,avg_severity_rank,total_assessment,theme_rank_within_facility
5B09NC00006,Union Mine Disposal Site,5S,El Dorado,Spill / overflow,1,3.0,0.0,1
5B09NC00006,Union Mine Disposal Site,5S,El Dorado,Reporting / SMR failure,1,3.0,0.0,2
5B20NC00019,Tony Machado Dairy,5F,Madera,O&M / operations,1,3.0,0.0,1
5B24NC00161,Gomes Dairy,5S,Merced,Spill / overflow,1,3.0,0.0,1
5B24NC00161,Gomes Dairy,5S,Merced,Monitoring deficiency,1,2.0,0.0,2
5B24NC00196,Codorniz Dairy,5S,Merced,Permit conditions,2,3.0,0.0,1
5B24NC00196,Codorniz Dairy,5S,Merced,O&M / operations,1,3.0,0.0,2
5B24NC00196,Codorniz Dairy,5S,Merced,Reporting / SMR failure,1,3.0,0.0,3
5B24NC00224,"PH Ranch #2",5S,Merced,O&M / operations,1,3.0,0.0,1
5B24NC00224,"PH Ranch #2",5S,Merced,Financial / ACL,1,3.0,0.0,2
5B24NC00229,Joe & Renee Barroso Dairy,5S,Merced,Reporting / SMR failure,2,3.0,0.0,1
5B24NC00287,Triple M Jerseys,5S,Stanislaus,Permit conditions,1,3.0,0.0,1
5B24NC00287,Triple M Jerseys,5S,Stanislaus,O&M / operations,1,3.0,0.0,2
5B24NC00295,Jose C. Pereira Dairy,5S,Merced,Reporting / SMR failure,2,3.0,0.0,1
5B34NP00013,Operable Unit 3,5S,Sacramento,Reporting / SMR failure,1,7.0,3000.0,1
5B34NP00013,Operable Unit 3,5S,Sacramento,Monitoring deficiency,1,7.0,3000.0,2
5B34NP00013,Operable Unit 3,5S,Sacramento,Financial / ACL,1,7.0,3000.0,3
5B390108001,Tracy WWTP,5S,San Joaquin,Reporting / SMR failure,24,3.25,86000.0,1
5B390108001,Tracy WWTP,5S,San Joaquin,Permit conditions,21,3.19,80000.0,2
5B390108001,Tracy WWTP,5S,San Joaquin,Spill / overflow,17,3.06,0.0,3
5B390108001,Tracy WWTP,5S,San Joaquin,Effluent exceedance,13,4.38,225000.0,4
5B390108001,Tracy WWTP,5S,San Joaquin,Monitoring deficiency,13,3.31,6000.0,5
5B390108001,Tracy WWTP,5S,San Joaquin,Financial / ACL,5,7.0,305000.0,6
5B390108001,Tracy WWTP,5S,San Joaquin,O&M / operations,2,3.0,0.0,7
5B390112001,Thornton Farm Labor Camp,5S,San Joaquin,Reporting / SMR failure,3,2.67,0.0,1
5B390112001,Thornton Farm Labor Camp,5S,San Joaquin,Monitoring deficiency,3,2.67,0.0,2
5B390114001,Camanche Dam Power House,5S,San Joaquin,Spill / overflow,2,1.0,0.0,1
5B390114001,Camanche Dam Power House,5S,San Joaquin,Reporting / SMR failure,2,1.0,0.0,2
5B390114001,Camanche Dam Power House,5S,San Joaquin,O&M / operations,1,1.0,0.0,3
5B390114001,Camanche Dam Power House,5S,San Joaquin,Effluent exceedance,1,1.0,0.0,4
5B390114001,Camanche Dam Power House,5S,San Joaquin,Monitoring deficiency,1,1.0,0.0,5
5B390306001,Forward Landfill,5S,San Joaquin,Reporting / SMR failure,8,2.13,0.0,1
5B390306001,Forward Landfill,5S,San Joaquin,Monitoring deficiency,6,2.0,0.0,2
5B390306001,Forward Landfill,5S,San Joaquin,Permit conditions,4,3.5,0.0,3
5B390306001,Forward Landfill,5S,San Joaquin,Spill / overflow,3,2.0,0.0,4
5B390306001,Forward Landfill,5S,San Joaquin,Groundwater / soil contamination,2,2.0,0.0,5
5B390306001,Forward Landfill,5S,San Joaquin,O&M / operations,1,7.0,3000.0,6
5B392001001,Oak Ridge Winery,5S,San Joaquin,Reporting / SMR failure,2,2.5,0.0,1
5B392001001,Oak Ridge Winery,5S,San Joaquin,Spill / overflow,2,2.5,0.0,2
5B392001001,Oak Ridge Winery,5S,San Joaquin,Groundwater / soil contamination,1,3.0,0.0,3
5B392001001,Oak Ridge Winery,5S,San Joaquin,O&M / operations,1,2.0,0.0,4
5B392001001,Oak Ridge Winery,5S,San Joaquin,Monitoring deficiency,1,3.0,0.0,5
5B392040001,"Lodi Vintners, Inc.",5S,San Joaquin,Reporting / SMR failure,1,3.0,0.0,1
5B392040001,"Lodi Vintners, Inc.",5S,San Joaquin,Monitoring deficiency,1,3.0,0.0,2
5B392057001,Lathrop Agri Chemical Plant,5S,San Joaquin,O&M / operations,1,3.0,0.0,1
5B392057001,Lathrop Agri Chemical Plant,5S,San Joaquin,Spill / overflow,1,3.0,0.0,2
5B392057001,Lathrop Agri Chemical Plant,5S,San Joaquin,Reporting / SMR failure,1,3.0,0.0,3
5B392057001,Lathrop Agri Chemical Plant,5S,San Joaquin,Permit conditions,1,3.0,0.0,4
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Effluent exceedance,5,7.0,225000.0,1
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Financial / ACL,4,7.0,96000.0,2
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Groundwater / soil contamination,3,2.33,0.0,3
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Spill / overflow,3,4.33,129000.0,4
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Permit conditions,2,5.0,42000.0,5
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Reporting / SMR failure,2,5.0,42000.0,6
5B392058001,Formerly Marley Cooling Tower Company,5S,San Joaquin,Monitoring deficiency,2,7.0,60000.0,7
5B392090001,Chevron Banta Terminal,5S,,Effluent exceedance,1,5.0,0.0,1
5B392090001,Chevron Banta Terminal,5S,,Groundwater / soil contamination,1,5.0,0.0,2
5B392090001,Chevron Banta Terminal,5S,,Spill / overflow,1,5.0,0.0,3
5B392090001,Chevron Banta Terminal,5S,,Reporting / SMR failure,1,5.0,0.0,4
5B395012001,Manuel Da Silva Dairy,5S,San Joaquin,Monitoring deficiency,1,2.0,0.0,1
5B395012001,Manuel Da Silva Dairy,5S,San Joaquin,Groundwater / soil contamination,1,2.0,0.0,2
5B395018001,Silva Brothers Dairy,5S,San Joaquin,O&M / operations,1,3.0,0.0,1
5B395018001,Silva Brothers Dairy,5S,San Joaquin,Spill / overflow,1,3.0,0.0,2
5B395030001,Ed Machado Dairy,5S,San Joaquin,Reporting / SMR failure,1,7.0,0.0,1
5B396001001,Port of Stockton,5S,San Joaquin,Reporting / SMR failure,1,2.0,0.0,1
5B396001001,Port of Stockton,5S,San Joaquin,Permit conditions,1,2.0,0.0,2
5B396001001,Port of Stockton,5S,San Joaquin,Monitoring deficiency,1,2.0,0.0,3
5B39NC00091,Salvador Dairy (Seidner Rd),5S,San Joaquin,Permit conditions,1,3.0,0.0,1
5B39NC00091,Salvador Dairy (Seidner Rd),5S,San Joaquin,O&M / operations,1,3.0,0.0,2
5B39NC00091,Salvador Dairy (Seidner Rd),5S,San Joaquin,Reporting / SMR failure,1,3.0,0.0,3
5B39NC00091,Salvador Dairy (Seidner Rd),5S,San Joaquin,Effluent exceedance,1,3.0,0.0,4
5B39NC00114,Triple J Dairy,5S,San Joaquin,Reporting / SMR failure,1,3.0,0.0,1
5B39NC00116,"Van Exel Dairy #2",5S,San Joaquin,Monitoring deficiency,1,2.0,0.0,1
5B39NC00116,"Van Exel Dairy #2",5S,San Joaquin,Groundwater / soil contamination,1,2.0,0.0,2
5B39NC00153,Salvador Dairy (Reeve Rd),5S,San Joaquin,Reporting / SMR failure,4,4.0,823.25,1
5B39NC00153,Salvador Dairy (Reeve Rd),5S,San Joaquin,Permit conditions,3,4.33,823.25,2
5B39NC00153,Salvador Dairy (Reeve Rd),5S,San Joaquin,Financial / ACL,2,5.0,823.25,3
5B39NC00153,Salvador Dairy (Reeve Rd),5S,San Joaquin,Spill / overflow,1,7.0,823.25,4
5B50CR00004,South Co Water Supply WQC,5S,,Spill / overflow,1,3.0,0.0,1
5B50CR00004,South Co Water Supply WQC,5S,,Permit conditions,1,3.0,0.0,2
5B50NC00007,Hughson Aggregates,5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,1
5B50NC00039,Double D Taylor,5S,Stanislaus,Monitoring deficiency,1,3.0,0.0,1
5B50NC00042,"John Brasil Dairy #3",5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,1
5B50NC00062,"Pinnacle Dairy, LP",5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,1
5B50NC00062,"Pinnacle Dairy, LP",5S,Stanislaus,O&M / operations,1,3.0,0.0,2
5B50NC00094,Double G Dairy,5S,Stanislaus,Permit conditions,1,3.0,0.0,1
5B50NC00094,Double G Dairy,5S,Stanislaus,O&M / operations,1,3.0,0.0,2
5B50NC00136,Bento Dairy,5S,Stanislaus,Reporting / SMR failure,6,3.5,2571.0,1
5B50NC00136,Bento Dairy,5S,Stanislaus,Permit conditions,3,4.33,2571.0,2
5B50NC00136,Bento Dairy,5S,Stanislaus,Financial / ACL,2,4.5,2571.0,3
5B50NC00136,Bento Dairy,5S,Stanislaus,Groundwater / soil contamination,1,2.0,0.0,4
5B50NC00136,Bento Dairy,5S,Stanislaus,Spill / overflow,1,3.0,0.0,5
5B50NC00136,Bento Dairy,5S,Stanislaus,O&M / operations,1,3.0,0.0,6
5B50NC00136,Bento Dairy,5S,Stanislaus,Monitoring deficiency,1,2.0,0.0,7
5B50NC00143,John Bos Dairy,5S,Stanislaus,Reporting / SMR failure,7,4.0,5500.0,1
5B50NC00143,John Bos Dairy,5S,Stanislaus,Financial / ACL,4,4.5,5500.0,2
5B50NC00143,John Bos Dairy,5S,Stanislaus,Monitoring deficiency,3,3.67,4500.0,3
5B50NC00143,John Bos Dairy,5S,Stanislaus,Groundwater / soil contamination,1,2.0,0.0,4
5B50NC00143,John Bos Dairy,5S,Stanislaus,Spill / overflow,1,7.0,4500.0,5
5B50NC00165,Joe and Pauline Meirinho Dairy,5S,Stanislaus,Permit conditions,1,3.0,0.0,1
5B50NC00185,G & M Dairy,5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,1
5B50NC00185,G & M Dairy,5S,Stanislaus,Permit conditions,1,3.0,0.0,2
5B50NC00240,Garcia's Registered Jerseys,5S,Stanislaus,O&M / operations,1,3.0,0.0,1
5B50NC00246,Vitorino & Sons Dairy,5S,Stanislaus,Permit conditions,1,3.0,0.0,1
5B50NC00246,Vitorino & Sons Dairy,5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,2
5B50NC00246,Vitorino & Sons Dairy,5S,Stanislaus,Spill / overflow,1,3.0,0.0,3
5B50NC00246,Vitorino & Sons Dairy,5S,Stanislaus,Monitoring deficiency,1,3.0,0.0,4
5B50NC00247,Linwood Facility,5S,Stanislaus,Monitoring deficiency,1,2.0,0.0,1
5B50NC00247,Linwood Facility,5S,Stanislaus,Groundwater / soil contamination,1,2.0,0.0,2
5B50NC00278,Brindiero & Danbom Dairy Farms,5S,Stanislaus,O&M / operations,1,3.0,0.0,1
5B50NP00018,Hughson MS4 Phase II,5S,Stanislaus,Reporting / SMR failure,2,2.0,0.0,1
5B50NP00018,Hughson MS4 Phase II,5S,Stanislaus,Permit conditions,1,2.0,0.0,2
5B50NP00018,Hughson MS4 Phase II,5S,Stanislaus,Spill / overflow,1,2.0,0.0,3
5B55NC00012,Cascade MHP WWTF,5F,Tuolumne,Permit conditions,4,3.25,0.0,1
5B55NC00012,Cascade MHP WWTF,5F,Tuolumne,Spill / overflow,3,3.0,0.0,2
5B55NC00012,Cascade MHP WWTF,5F,Tuolumne,Reporting / SMR failure,3,2.33,0.0,3
5B55NC00012,Cascade MHP WWTF,5F,Tuolumne,Monitoring deficiency,1,2.0,0.0,4
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Reporting / SMR failure,3,3.67,60000.0,1
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Spill / overflow,2,2.0,0.0,2
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Permit conditions,2,4.0,60000.0,3
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Groundwater / soil contamination,2,2.0,0.0,4
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Financial / ACL,1,7.0,60000.0,5
5C101001001,New Auberry WWTF,5F,Fresno,Reporting / SMR failure,2,1.0,0.0,1
5C101001001,New Auberry WWTF,5F,Fresno,Monitoring deficiency,1,1.0,0.0,2
5C101001001,New Auberry WWTF,5F,Fresno,Permit conditions,1,2.0,0.0,3
5C101015001,China Peak Ski Area WWTF,5F,Fresno,Reporting / SMR failure,4,1.25,0.0,1
5C101015001,China Peak Ski Area WWTF,5F,Fresno,Effluent exceedance,2,1.5,0.0,2
5C101015001,China Peak Ski Area WWTF,5F,Fresno,Permit conditions,2,2.0,0.0,3
5C101015001,China Peak Ski Area WWTF,5F,Fresno,Spill / overflow,1,3.0,0.0,4
5C101015001,China Peak Ski Area WWTF,5F,Fresno,Financial / ACL,1,1.0,0.0,5
5C10NC00116,Fontes Dairy Farms-Dairy 2,5F,Fresno,Spill / overflow,1,3.0,0.0,1
5C10NC00116,Fontes Dairy Farms-Dairy 2,5F,Fresno,Reporting / SMR failure,1,3.0,0.0,2
5C15SC00002,Superior Compost,5F,,Reporting / SMR failure,1,3.0,0.0,1
5C15SC00002,Superior Compost,5F,,Spill / overflow,1,3.0,0.0,2
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,Reporting / SMR failure,9,3.0,7200.0,1
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,Spill / overflow,5,2.4,0.0,2
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,O&M / operations,2,2.5,0.0,3
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,Permit conditions,2,5.0,7200.0,4
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,Financial / ACL,1,7.0,7200.0,5
5C16NC00024,Fagundes Agribusiness Dairy,5F,Kings,Monitoring deficiency,1,3.0,0.0,6
5C16NC00033,West Creek Dairy,5F,Kings,Reporting / SMR failure,1,3.0,0.0,1
5C16NC00033,West Creek Dairy,5F,Kings,Spill / overflow,1,3.0,0.0,2
5C16NC00043,Joe V Pimentel Dairy,5F,Kings,Spill / overflow,3,2.33,0.0,1
5C16NC00043,Joe V Pimentel Dairy,5F,Kings,Permit conditions,2,3.0,0.0,2
5C16NC00043,Joe V Pimentel Dairy,5F,Kings,O&M / operations,1,3.0,0.0,3
5C16NC00043,Joe V Pimentel Dairy,5F,Kings,Reporting / SMR failure,1,2.0,0.0,4
5C16NC00055,Dairy Goddess Farms,5F,Kings,Reporting / SMR failure,2,5.0,3175.0,1
5C16NC00055,Dairy Goddess Farms,5F,Kings,Permit conditions,2,5.0,3175.0,2
5C16NC00055,Dairy Goddess Farms,5F,Kings,Financial / ACL,1,7.0,3175.0,3
5C16NC00055,Dairy Goddess Farms,5F,Kings,Spill / overflow,1,3.0,0.0,4
5C16NC00088,"P&E #2 Dairy",5F,Kings,Reporting / SMR failure,1,3.0,0.0,1
5C200300001,Fairmead SWDS,5F,Madera,Reporting / SMR failure,3,3.0,0.0,1
5C200300001,Fairmead SWDS,5F,Madera,Monitoring deficiency,2,4.0,0.0,2
5C200300001,Fairmead SWDS,5F,Madera,Permit conditions,2,3.0,0.0,3
5C200300001,Fairmead SWDS,5F,Madera,Spill / overflow,2,2.5,0.0,4
5C202004001,Blackstone Plant,5F,Madera,Permit conditions,1,3.0,0.0,1
5C202026001,Chowchilla Pistachio Company,5F,Madera,Spill / overflow,1,1.0,0.0,1
5C202026001,Chowchilla Pistachio Company,5F,Madera,Reporting / SMR failure,1,1.0,0.0,2
5C220300001,Mariposa County Landfill,5F,Mariposa,Reporting / SMR failure,2,3.0,0.0,1
5C220300001,Mariposa County Landfill,5F,Mariposa,Monitoring deficiency,2,3.0,0.0,2
5C220300001,Mariposa County Landfill,5F,Mariposa,Permit conditions,1,3.0,0.0,3
5C220300001,Mariposa County Landfill,5F,Mariposa,Spill / overflow,1,3.0,0.0,4
5C220300001,Mariposa County Landfill,5F,Mariposa,Groundwater / soil contamination,1,3.0,0.0,5
5C240113001,Santa Nella WWTF,5F,Merced,Reporting / SMR failure,4,2.0,0.0,1
5C240113001,Santa Nella WWTF,5F,Merced,Monitoring deficiency,3,2.33,0.0,2
5C240113001,Santa Nella WWTF,5F,Merced,Spill / overflow,2,3.0,0.0,3
5C240113001,Santa Nella WWTF,5F,Merced,Effluent exceedance,2,3.0,0.0,4
5C240113001,Santa Nella WWTF,5F,Merced,O&M / operations,1,1.0,0.0,5
5C242003001,Clausen Slaughterhouse,5F,Stanislaus,Monitoring deficiency,2,2.0,0.0,1
5C242003001,Clausen Slaughterhouse,5F,Stanislaus,Reporting / SMR failure,2,2.0,0.0,2
5C242003001,Clausen Slaughterhouse,5F,Stanislaus,O&M / operations,1,3.0,0.0,3
5C242003001,Clausen Slaughterhouse,5F,Stanislaus,Spill / overflow,1,3.0,0.0,4
5C242003001,Clausen Slaughterhouse,5F,Stanislaus,Groundwater / soil contamination,1,3.0,0.0,5
5C245028001,IVY STAR Dairy,5S,Merced,Reporting / SMR failure,3,5.67,13625.79,1
5C245028001,IVY STAR Dairy,5S,Merced,Permit conditions,2,5.0,0.0,2
5C245028001,IVY STAR Dairy,5S,Merced,Financial / ACL,1,7.0,0.0,3
5C245031001,Mayar's Halal Meat Processing Company,5F,Merced,Spill / overflow,2,2.5,0.0,1
5C245031001,Mayar's Halal Meat Processing Company,5F,Merced,Reporting / SMR failure,2,2.5,0.0,2
5C245031001,Mayar's Halal Meat Processing Company,5F,Merced,Effluent exceedance,1,2.0,0.0,3
5C245031001,Mayar's Halal Meat Processing Company,5F,Merced,Groundwater / soil contamination,1,2.0,0.0,4
5C501004001,Taco Bell-Modesto,5S,Stanislaus,Reporting / SMR failure,1,3.0,0.0,1
5C505024001,Cross A Dairy,5S,Stanislaus,Monitoring deficiency,1,3.0,0.0,1
5C505024001,Cross A Dairy,5S,Stanislaus,Permit conditions,1,3.0,0.0,2
5C505024001,Cross A Dairy,5S,Stanislaus,Reporting / SMR failure,1,7.0,1500.0,3
5C505024001,Cross A Dairy,5S,Stanislaus,Financial / ACL,1,7.0,1500.0,4
5C505024001,Cross A Dairy,5S,Stanislaus,O&M / operations,1,3.0,0.0,5
5C54NC00002,Dykstra Dairy,5F,Tulare,Reporting / SMR failure,3,2.0,0.0,1
5C54NC00002,Dykstra Dairy,5F,Tulare,Monitoring deficiency,3,2.33,0.0,2
5C54NC00002,Dykstra Dairy,5F,Tulare,Effluent exceedance,2,2.5,0.0,3
5C54NC00002,Dykstra Dairy,5F,Tulare,Spill / overflow,1,2.0,0.0,4
5C54NC00002,Dykstra Dairy,5F,Tulare,Groundwater / soil contamination,1,2.0,0.0,5
5C54NC00030,Galhano Dairy - CLOSED,5F,Tulare,Reporting / SMR failure,5,2.4,0.0,1
5C54NC00030,Galhano Dairy - CLOSED,5F,Tulare,Monitoring deficiency,3,2.33,0.0,2
5C54NC00030,Galhano Dairy - CLOSED,5F,Tulare,Groundwater / soil contamination,2,2.0,0.0,3
5C54NC00030,Galhano Dairy - CLOSED,5F,Tulare,O&M / operations,1,3.0,0.0,4
5C54NC00030,Galhano Dairy - CLOSED,5F,Tulare,Spill / overflow,1,2.0,0.0,5
5C54NC00051,Borba & Sons Dairy,5F,Tulare,Reporting / SMR failure,2,3.0,0.0,1
5C54NC00051,Borba & Sons Dairy,5F,Tulare,Spill / overflow,1,3.0,0.0,2
5C54NC00052,"FM Ranch #4",5F,Tulare,Reporting / SMR failure,2,3.0,0.0,1
5C54NC00052,"FM Ranch #4",5F,Tulare,Spill / overflow,2,3.0,0.0,2
5C54NC00052,"FM Ranch #4",5F,Tulare,Groundwater / soil contamination,1,3.0,0.0,3
5C54NC00057,Mellema West Dairy,5F,Tulare,Spill / overflow,1,2.0,0.0,1
5C54NC00057,Mellema West Dairy,5F,Tulare,O&M / operations,1,2.0,0.0,2
5C54NC00065,Skyline Dairy,5F,Tulare,Reporting / SMR failure,1,3.0,0.0,1
5C54NC00078,"Vida Boa Dairy #1",5F,Tulare,Reporting / SMR failure,2,3.0,0.0,1
5C54NC00078,"Vida Boa Dairy #1",5F,Tulare,O&M / operations,2,3.0,0.0,2
5C54NC00078,"Vida Boa Dairy #1",5F,Tulare,Spill / overflow,1,3.0,0.0,3
5C54NC00100,Bos Farms LP,5F,Tulare,Effluent exceedance,3,2.67,0.0,1
5C54NC00100,Bos Farms LP,5F,Tulare,Reporting / SMR failure,2,2.5,0.0,2
5C54NC00100,Bos Farms LP,5F,Tulare,Monitoring deficiency,2,2.5,0.0,3
5C54NC00100,Bos Farms LP,5F,Tulare,Groundwater / soil contamination,1,2.0,0.0,4
5C54NC00104,Visalia Biosolids Application Project,5F,Tulare,Financial / ACL,1,3.0,0.0,1
5C54NC00104,Visalia Biosolids Application Project,5F,Tulare,Groundwater / soil contamination,1,3.0,0.0,2
5C54NC00112,John Jongsma Dairy,5F,Tulare,Spill / overflow,1,2.0,0.0,1
5C54NC00112,John Jongsma Dairy,5F,Tulare,O&M / operations,1,2.0,0.0,2
5C54NC00132,"Rancho Terisita Dairy #3",5F,Tulare,Permit conditions,1,3.0,0.0,1
5C54NC00132,"Rancho Terisita Dairy #3",5F,Tulare,Reporting / SMR failure,1,3.0,0.0,2
5C54NC00137,Double M Jerseys Dairy,5F,Tulare,O&M / operations,4,2.75,0.0,1
5C54NC00137,Double M Jerseys Dairy,5F,Tulare,Reporting / SMR failure,1,3.0,0.0,2
5C54NC00137,Double M Jerseys Dairy,5F,Tulare,Spill / overflow,1,3.0,0.0,3
5C54NC00228,"Gold Star Cattle Ranch #1",5F,Tulare,Spill / overflow,1,2.0,0.0,1
5C54NC00228,"Gold Star Cattle Ranch #1",5F,Tulare,O&M / operations,1,2.0,0.0,2
5C54NC00228,"Gold Star Cattle Ranch #1",5F,Tulare,Reporting / SMR failure,1,3.0,0.0,3
5C54NC00232,DJ Dairy,5F,Tulare,Spill / overflow,1,3.0,0.0,1
5D100123001,Laton WWTF,5F,Fresno,Reporting / SMR failure,1,2.0,0.0,1
5D100123001,Laton WWTF,5F,Fresno,Spill / overflow,1,2.0,0.0,2
5D101032002,I-5 & Panoche Road WWTF,5F,Fresno,Reporting / SMR failure,3,1.67,0.0,1
5D101032002,I-5 & Panoche Road WWTF,5F,Fresno,Spill / overflow,2,1.5,0.0,2
5D101032002,I-5 & Panoche Road WWTF,5F,Fresno,O&M / operations,1,1.0,0.0,3
5D101117002,Weir Floway GW Cleanup Site,5F,Fresno,Reporting / SMR failure,2,1.5,0.0,1
5D101117002,Weir Floway GW Cleanup Site,5F,Fresno,Spill / overflow,2,1.5,0.0,2
5D102069001,Nordman Reedley Distillery,5F,Fresno,Reporting / SMR failure,5,2.6,0.0,1
5D102069001,Nordman Reedley Distillery,5F,Fresno,Spill / overflow,4,2.5,0.0,2
5D102069001,Nordman Reedley Distillery,5F,Fresno,Permit conditions,4,2.75,0.0,3
5D102069001,Nordman Reedley Distillery,5F,Fresno,Monitoring deficiency,1,3.0,0.0,4
5D102121001,Caruthers Raisin Packing Facility,5F,Fresno,Reporting / SMR failure,4,1.75,0.0,1
5D102121001,Caruthers Raisin Packing Facility,5F,Fresno,Spill / overflow,3,2.0,0.0,2
5D102121001,Caruthers Raisin Packing Facility,5F,Fresno,Permit conditions,2,2.5,0.0,3
5D102121001,Caruthers Raisin Packing Facility,5F,Fresno,Monitoring deficiency,1,1.0,0.0,4
5D105037N01,Cedar Feedlot,5F,Fresno,Reporting / SMR failure,1,3.0,0.0,1
5D150102001,Delano WWTF,5F,Kern,Reporting / SMR failure,6,1.67,0.0,1
5D150102001,Delano WWTF,5F,Kern,Monitoring deficiency,5,1.6,0.0,2
5D150102001,Delano WWTF,5F,Kern,O&M / operations,3,1.33,0.0,3
5D150102001,Delano WWTF,5F,Kern,Permit conditions,3,1.67,0.0,4
5D150102001,Delano WWTF,5F,Kern,Effluent exceedance,2,2.0,0.0,5
5D150102001,Delano WWTF,5F,Kern,Spill / overflow,2,2.0,0.0,6
5D150117001,Wasco WWTF,5F,Kern,Reporting / SMR failure,6,2.17,0.0,1
5D150117001,Wasco WWTF,5F,Kern,Spill / overflow,2,2.0,0.0,2
5D150117001,Wasco WWTF,5F,Kern,Groundwater / soil contamination,2,2.5,0.0,3
5D150117001,Wasco WWTF,5F,Kern,Monitoring deficiency,2,2.5,0.0,4
5D150117001,Wasco WWTF,5F,Kern,Permit conditions,1,2.0,0.0,5
5D150803001,Tehachapi Correctional Inst WWTF,5F,Kern,Spill / overflow,4,2.75,0.0,1
5D150803001,Tehachapi Correctional Inst WWTF,5F,Kern,Permit conditions,4,3.0,0.0,2
5D150803001,Tehachapi Correctional Inst WWTF,5F,Kern,Effluent exceedance,4,3.0,0.0,3
5D150803001,Tehachapi Correctional Inst WWTF,5F,Kern,Reporting / SMR failure,3,2.67,0.0,4
5D150803001,Tehachapi Correctional Inst WWTF,5F,Kern,O&M / operations,2,3.0,0.0,5
5D150803002,Tehachapi Class II Surface Impoundment,5F,Kern,Reporting / SMR failure,4,3.0,0.0,1
5D150803002,Tehachapi Class II Surface Impoundment,5F,Kern,Permit conditions,3,3.0,0.0,2
5D150803002,Tehachapi Class II Surface Impoundment,5F,Kern,Monitoring deficiency,2,3.0,0.0,3
